Date,Month,Hour,DayType,Season,BusinessHours,Zone_Temp_F,Outdoor_Temp_F,Cooling_kWh
2023-04-09 20:00,4,20,Weekend,Spring,No,75.69,71.26,0.0
2023-04-09 21:00,4,21,Weekend,Spring,No,75.17,68.3,0.0
2023-04-09 22:00,4,22,Weekend,Spring,No,74.61,65.32,0.0
2023-04-09 23:00,4,23,Weekend,Spring,No,74.33,63.1,0.0
2023-04-10 00:00,4,0,Weekday,Spring,No,73.95,61.37,0.0
2023-04-10 01:00,4,1,Weekday,Spring,No,73.54,59.68,0.0
2023-04-10 02:00,4,2,Weekday,Spring,No,73.11,57.64,0.0
2023-04-10 03:00,4,3,Weekday,Spring,No,72.64,55.3,0.0
2023-04-10 04:00,4,4,Weekday,Spring,No,72.22,52.96,0.0
2023-04-10 05:00,4,5,Weekday,Spring,No,70.23,53.56,0.1
2023-04-10 06:00,4,6,Weekday,Spring,No,70.32,56.26,2.42
2023-04-10 07:00,4,7,Weekday,Spring,No,72.0,58.96,5.81
2023-04-10 08:00,4,8,Weekday,Spring,Yes,72.68,63.34,11.66
2023-04-10 09:00,4,9,Weekday,Spring,Yes,73.28,69.02,20.23
2023-04-10 10:00,4,10,Weekday,Spring,Yes,73.8,74.68,30.01
2023-04-10 11:00,4,11,Weekday,Spring,Yes,73.78,77.94,34.73
2023-04-10 12:00,4,12,Weekday,Spring,Yes,74.17,79.67,38.65
2023-04-10 13:00,4,13,Weekday,Spring,Yes,74.6,81.37,41.12
2023-04-10 14:00,4,14,Weekday,Spring,Yes,74.98,82.04,44.04
2023-04-10 15:00,4,15,Weekday,Spring,Yes,74.97,82.04,47.91
2023-04-10 16:00,4,16,Weekday,Spring,Yes,74.82,82.04,47.54
2023-04-10 17:00,4,17,Weekday,Spring,Yes,74.35,80.46,39.42
2023-04-10 18:00,4,18,Weekday,Spring,No,73.85,77.76,32.97
2023-04-10 19:00,4,19,Weekday,Spring,No,72.6,75.06,28.02
2023-04-10 20:00,4,20,Weekday,Spring,No,71.88,72.37,23.55
2023-04-10 21:00,4,21,Weekday,Spring,No,75.25,69.77,0.0
2023-04-10 22:00,4,22,Weekday,Spring,No,75.68,67.14,0.0
2023-04-10 23:00,4,23,Weekday,Spring,No,75.24,64.24,0.0
2023-04-11 00:00,4,0,Weekday,Spring,No,74.75,61.28,0.0
2023-04-11 01:00,4,1,Weekday,Spring,No,74.23,58.3,0.0
2023-04-11 02:00,4,2,Weekday,Spring,No,73.76,56.39,0.0
2023-04-11 03:00,4,3,Weekday,Spring,No,73.38,55.42,0.0
2023-04-11 04:00,4,4,Weekday,Spring,No,73.08,54.41,0.0
2023-04-11 05:00,4,5,Weekday,Spring,No,70.5,55.54,1.51
2023-04-11 06:00,4,6,Weekday,Spring,No,70.56,58.24,4.54
2023-04-11 07:00,4,7,Weekday,Spring,No,72.35,60.93,8.38
2023-04-11 08:00,4,8,Weekday,Spring,Yes,73.1,65.21,14.52
2023-04-11 09:00,4,9,Weekday,Spring,Yes,73.7,70.5,23.09
2023-04-11 10:00,4,10,Weekday,Spring,Yes,74.09,75.83,32.79
2023-04-11 11:00,4,11,Weekday,Spring,Yes,74.14,79.45,37.82
2023-04-11 12:00,4,12,Weekday,Spring,Yes,74.36,81.68,42.84
2023-04-11 13:00,4,13,Weekday,Spring,Yes,74.76,83.94,47.01
2023-04-11 14:00,4,14,Weekday,Spring,Yes,75.04,84.92,51.39
2023-04-11 15:00,4,15,Weekday,Spring,Yes,75.02,84.92,55.15
2023-04-11 16:00,4,16,Weekday,Spring,Yes,74.91,84.92,53.84
2023-04-11 17:00,4,17,Weekday,Spring,Yes,74.54,83.03,42.52
2023-04-11 18:00,4,18,Weekday,Spring,No,74.08,79.68,35.33
2023-04-11 19:00,4,19,Weekday,Spring,No,72.86,76.37,30.01
2023-04-11 20:00,4,20,Weekday,Spring,No,72.18,74.08,26.38
2023-04-11 21:00,4,21,Weekday,Spring,No,75.89,72.35,0.0
2023-04-11 22:00,4,22,Weekday,Spring,No,76.65,70.66,0.0
2023-04-11 23:00,4,23,Weekday,Spring,No,76.45,69.24,0.0
2023-04-12 00:00,4,0,Weekday,Spring,No,76.18,67.88,0.0
2023-04-12 01:00,4,1,Weekday,Spring,No,75.88,66.54,0.0
2023-04-12 02:00,4,2,Weekday,Spring,No,75.58,65.08,0.0
2023-04-12 03:00,4,3,Weekday,Spring,No,75.24,63.35,0.0
2023-04-12 04:00,4,4,Weekday,Spring,No,74.96,61.66,0.0
2023-04-12 05:00,4,5,Weekday,Spring,No,71.13,61.92,9.41
2023-04-12 06:00,4,6,Weekday,Spring,No,71.18,63.65,11.46
2023-04-12 07:00,4,7,Weekday,Spring,No,72.99,65.34,14.97
2023-04-12 08:00,4,8,Weekday,Spring,Yes,73.65,68.12,19.81
2023-04-12 09:00,4,9,Weekday,Spring,Yes,74.08,71.82,25.7
2023-04-12 10:00,4,10,Weekday,Spring,Yes,74.32,75.5,32.51
2023-04-12 11:00,4,11,Weekday,Spring,Yes,74.34,77.63,36.14
2023-04-12 12:00,4,12,Weekday,Spring,Yes,74.55,78.6,40.59
2023-04-12 13:00,4,13,Weekday,Spring,Yes,74.88,79.61,42.59
2023-04-12 14:00,4,14,Weekday,Spring,Yes,75.09,79.64,44.19
2023-04-12 15:00,4,15,Weekday,Spring,Yes,75.08,79.03,43.91
2023-04-12 16:00,4,16,Weekday,Spring,Yes,74.93,78.38,39.64
2023-04-12 17:00,4,17,Weekday,Spring,Yes,74.3,76.3,29.79
2023-04-12 18:00,4,18,Weekday,Spring,No,73.6,73.34,24.91
2023-04-12 19:00,4,19,Weekday,Spring,No,72.55,70.36,20.45
2023-04-12 20:00,4,20,Weekday,Spring,No,72.01,68.13,17.24
2023-04-12 21:00,4,21,Weekday,Spring,No,75.43,66.41,0.0
2023-04-12 22:00,4,22,Weekday,Spring,No,76.02,64.72,0.0
2023-04-12 23:00,4,23,Weekday,Spring,No,75.82,63.41,0.0
2023-04-13 00:00,4,0,Weekday,Spring,No,75.6,62.44,0.0
2023-04-13 01:00,4,1,Weekday,Spring,No,75.35,61.43,0.0
2023-04-13 02:00,4,2,Weekday,Spring,No,75.12,60.77,0.0
2023-04-13 03:00,4,3,Weekday,Spring,No,74.94,60.52,0.0
2023-04-13 04:00,4,4,Weekday,Spring,No,74.84,60.23,0.0
2023-04-13 05:00,4,5,Weekday,Spring,No,71.11,59.87,6.94
2023-04-13 06:00,4,6,Weekday,Spring,No,71.1,59.51,6.53
2023-04-13 07:00,4,7,Weekday,Spring,No,72.77,59.15,6.63
2023-04-13 08:00,4,8,Weekday,Spring,Yes,73.45,60.36,8.14
2023-04-13 09:00,4,9,Weekday,Spring,Yes,73.87,62.7,10.84
2023-04-13 10:00,4,10,Weekday,Spring,Yes,74.2,65.04,14.21
2023-04-13 11:00,4,11,Weekday,Spring,Yes,74.16,66.96,17.13
2023-04-13 12:00,4,12,Weekday,Spring,Yes,74.37,68.69,20.9
2023-04-13 13:00,4,13,Weekday,Spring,Yes,74.5,70.38,23.43
2023-04-13 14:00,4,14,Weekday,Spring,Yes,74.52,71.27,24.99
2023-04-13 15:00,4,15,Weekday,Spring,Yes,74.76,71.53,26.31
2023-04-13 16:00,4,16,Weekday,Spring,Yes,74.45,71.81,26.14
2023-04-13 17:00,4,17,Weekday,Spring,Yes,73.64,70.6,20.85
2023-04-13 18:00,4,18,Weekday,Spring,No,72.91,68.26,17.41
2023-04-13 19:00,4,19,Weekday,Spring,No,71.99,65.92,14.64
2023-04-13 20:00,4,20,Weekday,Spring,No,71.51,64.21,12.8
2023-04-13 21:00,4,21,Weekday,Spring,No,74.65,62.84,0.0
2023-04-13 22:00,4,22,Weekday,Spring,No,75.19,61.51,0.0
2023-04-13 23:00,4,23,Weekday,Spring,No,75.01,60.56,0.0
2023-04-14 00:00,4,0,Weekday,Spring,No,74.81,59.94,0.0
2023-04-14 01:00,4,1,Weekday,Spring,No,74.58,59.3,0.0
2023-04-14 02:00,4,2,Weekday,Spring,No,74.38,59.0,0.0
2023-04-14 03:00,4,3,Weekday,Spring,No,74.23,59.0,0.0
2023-04-14 04:00,4,4,Weekday,Spring,No,74.17,59.0,0.0
2023-04-14 05:00,4,5,Weekday,Spring,No,70.85,58.37,5.99
2023-04-14 06:00,4,6,Weekday,Spring,No,70.64,57.4,4.89
2023-04-14 07:00,4,7,Weekday,Spring,No,71.64,56.39,3.85
2023-04-14 08:00,4,8,Weekday,Spring,Yes,72.34,58.04,6.27
2023-04-14 09:00,4,9,Weekday,Spring,Yes,73.05,61.74,10.9
2023-04-14 10:00,4,10,Weekday,Spring,Yes,73.9,65.42,14.72
2023-04-14 11:00,4,11,Weekday,Spring,Yes,73.76,65.34,14.69
2023-04-14 12:00,4,12,Weekday,Spring,Yes,73.86,62.75,12.16
2023-04-14 13:00,4,13,Weekday,Spring,Yes,73.98,60.12,8.9
2023-04-14 14:00,4,14,Weekday,Spring,Yes,74.16,58.37,6.57
2023-04-14 15:00,4,15,Weekday,Spring,Yes,74.13,57.4,5.24
2023-04-14 16:00,4,16,Weekday,Spring,Yes,73.21,56.39,3.7
2023-04-14 17:00,4,17,Weekday,Spring,Yes,71.88,54.58,0.83
2023-04-14 18:00,4,18,Weekday,Spring,No,71.25,52.24,0.0
2023-04-14 19:00,4,19,Weekday,Spring,No,70.72,49.9,0.0
2023-04-14 20:00,4,20,Weekday,Spring,No,70.54,49.13,0.0
2023-04-14 21:00,4,21,Weekday,Spring,No,72.33,49.49,0.0
2023-04-14 22:00,4,22,Weekday,Spring,No,72.57,49.85,0.0
2023-04-14 23:00,4,23,Weekday,Spring,No,72.07,49.26,0.0
2023-04-15 00:00,4,0,Weekend,Spring,No,71.65,47.9,0.0
2023-04-15 01:00,4,1,Weekend,Spring,No,71.24,46.56,0.0
2023-04-15 02:00,4,2,Weekend,Spring,No,70.92,46.04,0.0
2023-04-15 03:00,4,3,Weekend,Spring,No,70.73,46.04,0.0
2023-04-15 04:00,4,4,Weekend,Spring,No,70.48,46.04,0.0
2023-04-15 05:00,4,5,Weekend,Spring,No,70.12,46.25,0.0
2023-04-15 06:00,4,6,Weekend,Spring,No,70.02,46.5,0.0
2023-04-15 07:00,4,7,Weekend,Spring,No,70.33,46.79,0.0
2023-04-15 08:00,4,8,Weekend,Spring,No,71.02,47.89,0.0
2023-04-15 09:00,4,9,Weekend,Spring,No,71.17,49.61,0.0
2023-04-15 10:00,4,10,Weekend,Spring,No,71.5,51.3,0.0
2023-04-15 11:00,4,11,Weekend,Spring,No,71.17,52.72,0.0
2023-04-15 12:00,4,12,Weekend,Spring,No,70.9,54.08,0.18
2023-04-15 13:00,4,13,Weekend,Spring,No,70.66,55.42,1.71
2023-04-15 14:00,4,14,Weekend,Spring,No,70.63,56.36,2.97
2023-04-15 15:00,4,15,Weekend,Spring,No,70.53,56.98,3.81
2023-04-15 16:00,4,16,Weekend,Spring,No,70.26,57.62,4.69
2023-04-15 17:00,4,17,Weekend,Spring,No,72.71,57.4,0.0
2023-04-15 18:00,4,18,Weekend,Spring,No,72.69,56.39,0.0
2023-04-15 19:00,4,19,Weekend,Spring,No,72.1,55.42,0.0
2023-04-15 20:00,4,20,Weekend,Spring,No,71.73,54.62,0.0
2023-04-15 21:00,4,21,Weekend,Spring,No,71.44,54.0,0.0
2023-04-15 22:00,4,22,Weekend,Spring,No,71.16,53.36,0.0
2023-04-15 23:00,4,23,Weekend,Spring,No,70.85,52.12,0.0
2023-04-16 00:00,4,0,Weekend,Spring,No,70.47,50.39,0.0
2023-04-16 01:00,4,1,Weekend,Spring,No,70.08,48.7,0.0
2023-04-16 02:00,4,2,Weekend,Spring,No,69.75,48.02,0.0
2023-04-16 03:00,4,3,Weekend,Spring,No,69.49,48.02,0.0
2023-04-16 04:00,4,4,Weekend,Spring,No,69.04,48.02,0.0
2023-04-16 05:00,4,5,Weekend,Spring,No,68.29,45.92,0.0
2023-04-16 06:00,4,6,Weekend,Spring,No,67.92,42.22,0.0
2023-04-16 07:00,4,7,Weekend,Spring,No,68.08,38.54,0.0
2023-04-16 08:00,4,8,Weekend,Spring,No,68.79,38.4,0.0
2023-04-16 09:00,4,9,Weekend,Spring,No,69.61,40.75,0.0
2023-04-16 10:00,4,10,Weekend,Spring,No,70.08,43.08,0.0
2023-04-16 11:00,4,11,Weekend,Spring,No,70.42,43.43,0.0
2023-04-16 12:00,4,12,Weekend,Spring,No,70.5,42.46,0.0
2023-04-16 13:00,4,13,Weekend,Spring,No,70.26,41.45,0.0
2023-04-16 14:00,4,14,Weekend,Spring,No,70.48,40.79,0.0
2023-04-16 15:00,4,15,Weekend,Spring,No,70.38,40.43,0.0
2023-04-16 16:00,4,16,Weekend,Spring,No,69.68,40.07,0.0
2023-04-16 17:00,4,17,Weekend,Spring,No,69.21,39.5,0.0
2023-04-16 18:00,4,18,Weekend,Spring,No,68.51,38.88,0.0
2023-04-16 19:00,4,19,Weekend,Spring,No,67.82,38.24,0.0
2023-04-16 20:00,4,20,Weekend,Spring,No,67.31,37.52,0.0
2023-04-16 21:00,4,21,Weekend,Spring,No,66.85,36.9,0.0
2023-04-16 22:00,4,22,Weekend,Spring,No,66.39,36.26,0.0
2023-04-16 23:00,4,23,Weekend,Spring,No,66.13,35.54,0.0
2023-04-17 00:00,4,0,Weekday,Spring,No,65.77,34.92,0.0
2023-04-17 01:00,4,1,Weekday,Spring,No,65.39,34.28,0.0
2023-04-17 02:00,4,2,Weekday,Spring,No,65.04,33.98,0.0
2023-04-17 03:00,4,3,Weekday,Spring,No,64.73,33.98,0.0
2023-04-17 04:00,4,4,Weekday,Spring,No,64.51,33.98,0.0
2023-04-17 05:00,4,5,Weekday,Spring,No,69.76,34.92,0.0
2023-04-17 06:00,4,6,Weekday,Spring,No,69.8,36.65,0.0
2023-04-17 07:00,4,7,Weekday,Spring,No,70.49,38.34,0.0
2023-04-17 08:00,4,8,Weekday,Spring,Yes,70.97,41.12,0.0
2023-04-17 09:00,4,9,Weekday,Spring,Yes,71.09,44.82,0.0
2023-04-17 10:00,4,10,Weekday,Spring,Yes,71.19,48.5,0.0
2023-04-17 11:00,4,11,Weekday,Spring,Yes,70.91,50.94,0.0
2023-04-17 12:00,4,12,Weekday,Spring,Yes,71.21,52.67,0.0
2023-04-17 13:00,4,13,Weekday,Spring,Yes,71.47,54.36,0.37
2023-04-17 14:00,4,14,Weekday,Spring,Yes,71.89,55.78,2.0
2023-04-17 15:00,4,15,Weekday,Spring,Yes,72.46,57.14,3.74
2023-04-17 16:00,4,16,Weekday,Spring,Yes,72.36,58.48,5.5
2023-04-17 17:00,4,17,Weekday,Spring,Yes,71.71,58.37,5.15
2023-04-17 18:00,4,18,Weekday,Spring,No,70.91,57.4,4.01
2023-04-17 19:00,4,19,Weekday,Spring,No,70.01,56.39,2.79
2023-04-17 20:00,4,20,Weekday,Spring,No,69.92,54.78,0.81
2023-04-17 21:00,4,21,Weekday,Spring,No,70.94,52.8,0.0
2023-04-17 22:00,4,22,Weekday,Spring,No,70.73,50.82,0.0
2023-04-17 23:00,4,23,Weekday,Spring,No,70.23,49.06,0.0
2023-04-18 00:00,4,0,Weekday,Spring,No,69.75,47.33,0.0
2023-04-18 01:00,4,1,Weekday,Spring,No,69.27,45.64,0.0
2023-04-18 02:00,4,2,Weekday,Spring,No,68.86,44.96,0.0
2023-04-18 03:00,4,3,Weekday,Spring,No,68.53,44.96,0.0
2023-04-18 04:00,4,4,Weekday,Spring,No,68.3,44.96,0.0
2023-04-18 05:00,4,5,Weekday,Spring,No,69.87,45.7,0.0
2023-04-18 06:00,4,6,Weekday,Spring,No,69.92,47.06,0.0
2023-04-18 07:00,4,7,Weekday,Spring,No,71.12,48.4,0.0
2023-04-18 08:00,4,8,Weekday,Spring,Yes,71.52,51.23,0.0
2023-04-18 09:00,4,9,Weekday,Spring,Yes,71.85,55.3,1.71
2023-04-18 10:00,4,10,Weekday,Spring,Yes,72.35,59.33,7.2
2023-04-18 11:00,4,11,Weekday,Spring,Yes,72.22,62.35,11.1
2023-04-18 12:00,4,12,Weekday,Spring,Yes,72.47,64.68,13.82
2023-04-18 13:00,4,13,Weekday,Spring,Yes,72.88,67.03,16.38
2023-04-18 14:00,4,14,Weekday,Spring,Yes,73.59,68.21,18.09
2023-04-18 15:00,4,15,Weekday,Spring,Yes,73.9,68.57,19.48
2023-04-18 16:00,4,16,Weekday,Spring,Yes,73.61,68.93,21.18
2023-04-18 17:00,4,17,Weekday,Spring,Yes,72.88,67.92,17.64
2023-04-18 18:00,4,18,Weekday,Spring,No,72.38,65.84,14.35
2023-04-18 19:00,4,19,Weekday,Spring,No,70.98,63.78,11.93
2023-04-18 20:00,4,20,Weekday,Spring,No,70.4,61.6,9.42
2023-04-18 21:00,4,21,Weekday,Spring,No,72.76,59.26,0.0
2023-04-18 22:00,4,22,Weekday,Spring,No,72.88,56.92,0.0
2023-04-18 23:00,4,23,Weekday,Spring,No,72.45,55.0,0.0
2023-04-19 00:00,4,0,Weekday,Spring,No,72.03,53.38,0.0
2023-04-19 01:00,4,1,Weekday,Spring,No,71.61,51.76,0.0
2023-04-19 02:00,4,2,Weekday,Spring,No,71.21,50.66,0.0
2023-04-19 03:00,4,3,Weekday,Spring,No,70.86,49.94,0.0
2023-04-19 04:00,4,4,Weekday,Spring,No,70.59,49.22,0.0
2023-04-19 05:00,4,5,Weekday,Spring,No,70.04,49.86,0.0
2023-04-19 06:00,4,6,Weekday,Spring,No,70.17,51.59,0.0
2023-04-19 07:00,4,7,Weekday,Spring,No,71.57,53.28,0.0
2023-04-19 08:00,4,8,Weekday,Spring,Yes,72.1,55.74,2.22
2023-04-19 09:00,4,9,Weekday,Spring,Yes,72.54,58.7,5.94
2023-04-19 10:00,4,10,Weekday,Spring,Yes,73.05,61.69,9.22
2023-04-19 11:00,4,11,Weekday,Spring,Yes,72.98,64.54,12.99
2023-04-19 12:00,4,12,Weekday,Spring,Yes,73.12,67.24,17.19
2023-04-19 13:00,4,13,Weekday,Spring,Yes,73.6,69.94,21.22
2023-04-19 14:00,4,14,Weekday,Spring,Yes,74.24,71.06,23.02
2023-04-19 15:00,4,15,Weekday,Spring,Yes,74.41,71.06,24.15
2023-04-19 16:00,4,16,Weekday,Spring,Yes,74.2,71.06,25.35
2023-04-19 17:00,4,17,Weekday,Spring,Yes,73.5,70.12,21.18
2023-04-19 18:00,4,18,Weekday,Spring,No,72.99,68.39,17.6
2023-04-19 19:00,4,19,Weekday,Spring,No,71.58,66.69,15.15
2023-04-19 20:00,4,20,Weekday,Spring,No,70.89,64.24,11.87
2023-04-19 21:00,4,21,Weekday,Spring,No,73.56,61.28,0.0
2023-04-19 22:00,4,22,Weekday,Spring,No,73.73,58.3,0.0
2023-04-19 23:00,4,23,Weekday,Spring,No,73.29,56.08,0.0
2023-04-20 00:00,4,0,Weekday,Spring,No,72.87,54.35,0.0
2023-04-20 01:00,4,1,Weekday,Spring,No,72.45,52.66,0.0
2023-04-20 02:00,4,2,Weekday,Spring,No,72.06,51.56,0.0
2023-04-20 03:00,4,3,Weekday,Spring,No,71.71,50.94,0.0
2023-04-20 04:00,4,4,Weekday,Spring,No,71.45,50.3,0.0
2023-04-20 05:00,4,5,Weekday,Spring,No,70.18,51.36,0.0
2023-04-20 06:00,4,6,Weekday,Spring,No,70.32,53.7,0.11
2023-04-20 07:00,4,7,Weekday,Spring,No,71.85,56.04,2.56
2023-04-20 08:00,4,8,Weekday,Spring,Yes,72.5,60.17,7.77
2023-04-20 09:00,4,9,Weekday,Spring,Yes,73.03,65.46,14.59
2023-04-20 10:00,4,10,Weekday,Spring,Yes,73.58,70.79,22.8
2023-04-20 11:00,4,11,Weekday,Spring,Yes,73.57,74.19,28.94
2023-04-20 12:00,4,12,Weekday,Spring,Yes,73.83,76.18,34.2
2023-04-20 13:00,4,13,Weekday,Spring,Yes,74.35,78.16,36.95
2023-04-20 14:00,4,14,Weekday,Spring,Yes,74.82,79.4,39.06
2023-04-20 15:00,4,15,Weekday,Spring,Yes,74.84,80.02,42.54
2023-04-20 16:00,4,16,Weekday,Spring,Yes,74.72,80.66,43.82
2023-04-20 17:00,4,17,Weekday,Spring,Yes,74.25,79.81,37.7
2023-04-20 18:00,4,18,Weekday,Spring,No,73.81,77.82,32.54
2023-04-20 19:00,4,19,Weekday,Spring,No,72.54,75.84,29.13
2023-04-20 20:00,4,20,Weekday,Spring,No,71.8,72.71,24.16
2023-04-20 21:00,4,21,Weekday,Spring,No,75.09,68.65,0.0
2023-04-20 22:00,4,22,Weekday,Spring,No,75.37,64.61,0.0
2023-04-20 23:00,4,23,Weekday,Spring,No,74.94,62.22,0.0
2023-04-21 00:00,4,0,Weekday,Spring,No,74.6,60.86,0.0
2023-04-21 01:00,4,1,Weekday,Spring,No,74.24,59.52,0.0
2023-04-21 02:00,4,2,Weekday,Spring,No,73.88,58.06,0.0
2023-04-21 03:00,4,3,Weekday,Spring,No,73.48,56.33,0.0
2023-04-21 04:00,4,4,Weekday,Spring,No,73.15,54.64,0.0
2023-04-21 05:00,4,5,Weekday,Spring,No,70.5,55.74,2.12
2023-04-21 06:00,4,6,Weekday,Spring,No,70.52,58.7,5.88
2023-04-21 07:00,4,7,Weekday,Spring,No,72.32,61.69,9.83
2023-04-21 08:00,4,8,Weekday,Spring,Yes,73.19,66.11,15.63
2023-04-21 09:00,4,9,Weekday,Spring,Yes,73.79,71.4,24.14
2023-04-21 10:00,4,10,Weekday,Spring,Yes,74.25,76.73,32.84
2023-04-21 11:00,4,11,Weekday,Spring,Yes,74.29,80.13,37.83
2023-04-21 12:00,4,12,Weekday,Spring,Yes,74.52,82.12,42.83
2023-04-21 13:00,4,13,Weekday,Spring,Yes,74.89,84.1,46.69
2023-04-21 14:00,4,14,Weekday,Spring,Yes,75.09,85.34,52.21
2023-04-21 15:00,4,15,Weekday,Spring,Yes,75.08,86.06,57.05
2023-04-21 16:00,4,16,Weekday,Spring,Yes,75.01,86.78,56.52
2023-04-21 17:00,4,17,Weekday,Spring,Yes,74.67,85.08,43.99
2023-04-21 18:00,4,18,Weekday,Spring,No,74.15,81.77,37.82
2023-04-21 19:00,4,19,Weekday,Spring,No,73.0,78.42,32.77
2023-04-21 20:00,4,20,Weekday,Spring,No,72.34,75.42,28.54
2023-04-21 21:00,4,21,Weekday,Spring,No,76.01,72.83,0.0
2023-04-21 22:00,4,22,Weekday,Spring,No,76.61,70.2,0.0
2023-04-21 23:00,4,23,Weekday,Spring,No,76.1,69.08,0.0
2023-04-22 00:00,4,0,Weekend,Spring,No,75.88,69.08,0.0
2023-04-22 01:00,4,1,Weekend,Spring,No,75.7,69.08,0.0
2023-04-22 02:00,4,2,Weekend,Spring,No,75.46,67.72,0.0
2023-04-22 03:00,4,3,Weekend,Spring,No,75.14,65.38,0.0
2023-04-22 04:00,4,4,Weekend,Spring,No,74.79,63.04,0.0
2023-04-22 05:00,4,5,Weekend,Spring,No,71.14,63.42,11.45
2023-04-22 06:00,4,6,Weekend,Spring,No,70.93,65.76,13.94
2023-04-22 07:00,4,7,Weekend,Spring,No,71.63,68.1,17.16
2023-04-22 08:00,4,8,Weekend,Spring,No,72.55,70.97,21.45
2023-04-22 09:00,4,9,Weekend,Spring,No,73.19,74.32,27.49
2023-04-22 10:00,4,10,Weekend,Spring,No,73.55,77.63,31.3
2023-04-22 11:00,4,11,Weekend,Spring,No,73.57,79.92,34.31
2023-04-22 12:00,4,12,Weekend,Spring,No,73.47,81.65,37.48
2023-04-22 13:00,4,13,Weekend,Spring,No,73.3,83.34,38.73
2023-04-22 14:00,4,14,Weekend,Spring,No,73.58,83.81,38.99
2023-04-22 15:00,4,15,Weekend,Spring,No,73.64,83.45,39.28
2023-04-22 16:00,4,16,Weekend,Spring,No,73.32,83.09,40.01
2023-04-22 17:00,4,17,Weekend,Spring,No,74.49,81.78,24.34
2023-04-22 18:00,4,18,Weekend,Spring,No,73.91,79.81,20.9
2023-04-22 19:00,4,19,Weekend,Spring,No,76.7,77.82,0.0
2023-04-22 20:00,4,20,Weekend,Spring,No,76.71,74.69,0.0
2023-04-22 21:00,4,21,Weekend,Spring,No,76.15,70.62,0.0
2023-04-22 22:00,4,22,Weekend,Spring,No,75.5,66.59,0.0
2023-04-22 23:00,4,23,Weekend,Spring,No,74.99,64.41,0.0
2023-04-23 00:00,4,0,Weekend,Spring,No,74.62,63.41,0.0
2023-04-23 01:00,4,1,Weekend,Spring,No,74.27,62.44,0.0
2023-04-23 02:00,4,2,Weekend,Spring,No,73.92,61.22,0.0
2023-04-23 03:00,4,3,Weekend,Spring,No,73.57,59.89,0.0
2023-04-23 04:00,4,4,Weekend,Spring,No,73.2,58.52,0.0
2023-04-23 05:00,4,5,Weekend,Spring,No,73.03,59.28,0.0
2023-04-23 06:00,4,6,Weekend,Spring,No,74.25,61.62,0.0
2023-04-23 07:00,4,7,Weekend,Spring,No,72.59,63.96,7.03
2023-04-23 08:00,4,8,Weekend,Spring,No,72.63,66.94,11.91
2023-04-23 09:00,4,9,Weekend,Spring,No,72.5,70.25,14.7
2023-04-23 10:00,4,10,Weekend,Spring,No,73.33,73.6,18.86
2023-04-23 11:00,4,11,Weekend,Spring,No,74.8,75.96,5.34
2023-04-23 12:00,4,12,Weekend,Spring,No,75.72,77.69,10.73
2023-04-23 13:00,4,13,Weekend,Spring,No,75.73,79.38,10.33
2023-04-23 14:00,4,14,Weekend,Spring,No,75.71,80.27,22.93
2023-04-23 15:00,4,15,Weekend,Spring,No,74.72,80.53,23.23
2023-04-23 16:00,4,16,Weekend,Spring,No,75.04,80.81,25.47
2023-04-23 17:00,4,17,Weekend,Spring,No,74.37,80.44,23.19
2023-04-23 18:00,4,18,Weekend,Spring,No,73.94,79.43,21.25
2023-04-23 19:00,4,19,Weekend,Spring,No,75.84,78.46,2.76
2023-04-23 20:00,4,20,Weekend,Spring,No,76.69,76.5,0.0
2023-04-23 21:00,4,21,Weekend,Spring,No,76.39,73.81,0.0
2023-04-23 22:00,4,22,Weekend,Spring,No,75.95,71.1,0.0
2023-04-23 23:00,4,23,Weekend,Spring,No,75.67,68.2,0.0
2023-04-24 00:00,4,0,Weekday,Spring,No,75.19,65.24,0.0
2023-04-24 01:00,4,1,Weekday,Spring,No,74.68,62.26,0.0
2023-04-24 02:00,4,2,Weekday,Spring,No,74.22,60.04,0.0
2023-04-24 03:00,4,3,Weekday,Spring,No,73.81,58.31,0.0
2023-04-24 04:00,4,4,Weekday,Spring,No,73.46,56.62,0.0
2023-04-24 05:00,4,5,Weekday,Spring,No,70.6,57.72,4.52
2023-04-24 06:00,4,6,Weekday,Spring,No,70.87,60.68,8.07
2023-04-24 07:00,4,7,Weekday,Spring,No,72.59,63.67,12.38
2023-04-24 08:00,4,8,Weekday,Spring,Yes,73.21,67.25,17.82
2023-04-24 09:00,4,9,Weekday,Spring,Yes,73.74,71.32,24.51
2023-04-24 10:00,4,10,Weekday,Spring,Yes,74.16,75.35,31.31
2023-04-24 11:00,4,11,Weekday,Spring,Yes,74.18,78.37,35.47
2023-04-24 12:00,4,12,Weekday,Spring,Yes,74.39,80.71,40.46
2023-04-24 13:00,4,13,Weekday,Spring,Yes,74.79,83.04,45.14
2023-04-24 14:00,4,14,Weekday,Spring,Yes,75.04,84.23,50.57
2023-04-24 15:00,4,15,Weekday,Spring,Yes,75.02,84.48,55.2
2023-04-24 16:00,4,16,Weekday,Spring,Yes,74.94,84.77,54.76
2023-04-24 17:00,4,17,Weekday,Spring,Yes,74.54,83.77,44.84
2023-04-24 18:00,4,18,Weekday,Spring,No,74.18,81.78,38.85
2023-04-24 19:00,4,19,Weekday,Spring,No,73.12,79.81,34.31
2023-04-24 20:00,4,20,Weekday,Spring,No,72.45,76.88,30.43
